_key,league,datacompleteness,reason
EM|LOLTMNT04_102261,EM,complete,eligible
NEXO|LOLTMNT01_217596,NEXO,complete,eligible
EM|LOLTMNT04_102262,EM,complete,eligible
NEXO|LOLTMNT01_217604,NEXO,complete,eligible
CD|LOLTMNT01_218515,CD,complete,eligible
EM|LOLTMNT04_103290,EM,complete,eligible
CD|LOLTMNT01_217615,CD,complete,eligible
EM|LOLTMNT04_103291,EM,complete,eligible
CD|LOLTMNT01_217622,CD,complete,eligible
CD|LOLTMNT01_217623,CD,complete,eligible
PCS|LOLTMNT01_218588,PCS,complete,eligible
PCS|LOLTMNT01_217684,PCS,complete,eligible
PCS|LOLTMNT01_218593,PCS,complete,eligible
PCS|LOLTMNT01_218602,PCS,complete,eligible
PCS|LOLTMNT01_217707,PCS,complete,eligible
PCS|LOLTMNT01_217715,PCS,complete,eligible
PCS|LOLTMNT01_218630,PCS,complete,eligible
EM|LOLTMNT04_102264,EM,complete,eligible
EM|LOLTMNT04_102266,EM,complete,eligible
EM|LOLTMNT04_103305,EM,complete,eligible
EM|LOLTMNT04_102267,EM,complete,eligible
EM|LOLTMNT04_103310,EM,complete,eligible
EM|LOLTMNT04_102272,EM,complete,eligible
EM|LOLTMNT04_103321,EM,complete,eligible
EM|LOLTMNT04_102277,EM,complete,eligible
EM|LOLTMNT04_102278,EM,complete,eligible
EM|LOLTMNT04_102279,EM,complete,eligible
VCS|LOLTMNT01_217866,VCS,complete,eligible
VCS|LOLTMNT01_218753,VCS,complete,eligible
VCS|LOLTMNT01_217905,VCS,complete,eligible
VCS|LOLTMNT01_218782,VCS,complete,eligible
VCS|LOLTMNT01_218794,VCS,complete,eligible
EM|LOLTMNT04_102306,EM,complete,eligible
EM|LOLTMNT04_103343,EM,complete,eligible
EM|LOLTMNT04_102305,EM,complete,eligible
EM|LOLTMNT04_102308,EM,complete,eligible
EM|LOLTMNT04_102313,EM,complete,eligible
EM|LOLTMNT04_103350,EM,complete,eligible
EM|LOLTMNT04_102316,EM,complete,eligible
EM|LOLTMNT04_103355,EM,complete,eligible
EM|LOLTMNT04_103356,EM,complete,eligible
EM|LOLTMNT04_103357,EM,complete,eligible
EM|LOLTMNT04_102318,EM,complete,eligible
EM|LOLTMNT04_103359,EM,complete,eligible
EM|LOLTMNT04_102321,EM,complete,eligible
EM|LOLTMNT04_103361,EM,complete,eligible
EM|LOLTMNT04_102322,EM,complete,eligible
EM|LOLTMNT04_102323,EM,complete,eligible
EM|LOLTMNT04_103364,EM,complete,eligible
EM|LOLTMNT04_103365,EM,complete,eligible
VCS|LOLTMNT01_218870,VCS,complete,eligible
VCS|LOLTMNT01_219026,VCS,complete,eligible
VCS|LOLTMNT01_218891,VCS,complete,eligible
VCS|LOLTMNT01_218894,VCS,complete,eligible
EM|LOLTMNT04_102336,EM,complete,eligible
EM|LOLTMNT04_102339,EM,complete,eligible
EM|LOLTMNT04_103376,EM,complete,eligible
EM|LOLTMNT04_103377,EM,complete,eligible
LPL|11869-11869_game_1,LPL,partial,not_complete
LPL|11870-11870_game_1,LPL,partial,not_complete
LJL|LOLTMNT02_232732,LJL,complete,eligible
LJL|LOLTMNT02_231734,LJL,complete,missing_player_id
LJL|LOLTMNT02_232719,LJL,complete,missing_player_id
VCS|LOLTMNT01_218987,VCS,complete,eligible
LJL|LOLTMNT02_232743,LJL,complete,missing_player_id
LJL|LOLTMNT02_231750,LJL,complete,missing_player_id
LJL|LOLTMNT02_231751,LJL,complete,missing_player_id
LPL|11871-11871_game_1,LPL,partial,not_complete
LJL|LOLTMNT02_231757,LJL,complete,missing_player_id
LJL|LOLTMNT02_232755,LJL,complete,missing_player_id
LJL|LOLTMNT02_231765,LJL,complete,missing_player_id
LJL|LOLTMNT02_231762,LJL,complete,missing_player_id
LJL|LOLTMNT02_232751,LJL,complete,missing_player_id
LJL|LOLTMNT02_231761,LJL,complete,missing_player_id
LPL|11872-11872_game_1,LPL,partial,not_complete
VCS|LOLTMNT01_218993,VCS,complete,eligible
LPL|11873-11873_game_1,LPL,partial,not_complete
VCS|LOLTMNT01_220003,VCS,complete,eligible
LPL|11874-11874_game_1,LPL,partial,not_complete
VCS|LOLTMNT01_220011,VCS,complete,eligible
EM|LOLTMNT04_102356,EM,complete,eligible
EM|LOLTMNT04_102357,EM,complete,eligible
EM|LOLTMNT04_103389,EM,complete,eligible
LPL|11875-11875_game_1,LPL,partial,not_complete
LJL|LOLTMNT02_234030,LJL,complete,missing_player_id
LJL|LOLTMNT02_234024,LJL,complete,missing_player_id
LJL|LOLTMNT02_233026,LJL,complete,missing_player_id
LJL|LOLTMNT02_233042,LJL,complete,missing_player_id
LJL|LOLTMNT02_234034,LJL,complete,missing_player_id
LJL|LOLTMNT02_234028,LJL,complete,missing_player_id
LPL|11876-11876_game_1,LPL,partial,not_complete
LJL|LOLTMNT02_234047,LJL,complete,missing_player_id
LJL|LOLTMNT02_233051,LJL,complete,missing_player_id
LJL|LOLTMNT02_233053,LJL,complete,missing_player_id
LJL|LOLTMNT02_233052,LJL,complete,missing_player_id
LPL|11877-11877_game_1,LPL,partial,not_complete
LJL|LOLTMNT02_234050,LJL,complete,missing_player_id
LJL|LOLTMNT02_234052,LJL,complete,eligible
LJL|LOLTMNT02_233076,LJL,complete,missing_player_id
VCS|LOLTMNT01_220063,VCS,complete,eligible
LJL|LOLTMNT02_234060,LJL,complete,missing_player_id
LPL|11878-11878_game_1,LPL,partial,not_complete
LJL|LOLTMNT02_233077,LJL,complete,missing_player_id
LJL|LOLTMNT02_234063,LJL,complete,eligible
LJL|LOLTMNT02_234067,LJL,complete,missing_player_id
LJL|LOLTMNT02_234072,LJL,complete,missing_player_id
VCS|LOLTMNT01_220064,VCS,complete,eligible
LPL|11879-11879_game_1,LPL,partial,not_complete
VCS|LOLTMNT01_219191,VCS,complete,eligible
LPL|11880-11880_game_1,LPL,partial,not_complete
VCS|LOLTMNT01_220071,VCS,complete,eligible
EM|LOLTMNT04_102362,EM,complete,eligible
LRS|LOLTMNT02_233156,LRS,complete,eligible
EM|LOLTMNT04_102363,EM,complete,eligible
LRS|LOLTMNT02_234186,LRS,complete,eligible
EM|LOLTMNT04_102364,EM,complete,eligible
LRS|LOLTMNT02_234224,LRS,complete,eligible
LRS|LOLTMNT02_234253,LRS,complete,eligible
LRS|LOLTMNT02_234270,LRS,complete,eligible
LPL|11881-11881_game_1,LPL,partial,not_complete
PCS|LOLTMNT01_219265,PCS,complete,eligible
LPL|11882-11882_game_1,LPL,partial,not_complete
PCS|LOLTMNT01_220114,PCS,complete,eligible
LPL|11883-11883_game_1,LPL,partial,not_complete
PCS|LOLTMNT01_220115,PCS,complete,eligible
LPL|11884-11884_game_1,LPL,partial,not_complete
PCS|LOLTMNT01_219266,PCS,complete,eligible
LPL|11885-11885_game_1,LPL,partial,not_complete
PCS|LOLTMNT01_220119,PCS,complete,eligible
LPL|11886-11886_game_1,LPL,partial,not_complete
NEXO|LOLTMNT01_219279,NEXO,complete,eligible
NEXO|LOLTMNT01_219281,NEXO,complete,eligible
NEXO|LOLTMNT01_220132,NEXO,complete,eligible
NEXO|LOLTMNT01_219285,NEXO,complete,eligible
NEXO|LOLTMNT01_219289,NEXO,complete,eligible
NEXO|LOLTMNT01_220135,NEXO,complete,eligible
LRN|LOLTMNT02_234618,LRN,complete,eligible
CD|LOLTMNT02_234670,CD,complete,eligible
LRN|LOLTMNT02_234716,LRN,complete,eligible
CD|LOLTMNT02_234722,CD,complete,eligible
LRN|LOLTMNT02_233715,LRN,complete,eligible
CD|LOLTMNT02_234757,CD,complete,eligible
LRN|LOLTMNT02_233762,LRN,complete,eligible
CD|LOLTMNT02_234788,CD,complete,eligible
LRN|LOLTMNT02_233789,LRN,complete,eligible
CD|LOLTMNT02_234810,CD,complete,eligible
LRN|LOLTMNT02_233802,LRN,complete,eligible
LRN|LOLTMNT02_233813,LRN,complete,eligible
LPL|11887-11887_game_1,LPL,partial,not_complete
LPL|11888-11888_game_1,LPL,partial,not_complete
PCS|LOLTMNT01_219304,PCS,complete,eligible
LPL|11889-11889_game_1,LPL,partial,not_complete
PCS|LOLTMNT01_219306,PCS,complete,eligible
PCS|LOLTMNT01_220153,PCS,complete,eligible
LPL|11890-11890_game_1,LPL,partial,not_complete
PCS|LOLTMNT01_220163,PCS,complete,eligible
LPL|11891-11891_game_1,LPL,partial,not_complete
LPL|11892-11892_game_1,LPL,partial,not_complete
PRM|LOLTMNT05_121159,PRM,complete,eligible
PRM|LOLTMNT05_122155,PRM,complete,eligible
PRM|LOLTMNT05_122158,PRM,complete,eligible
PRM|LOLTMNT05_121163,PRM,complete,eligible
ROL|LOLTMNT02_235050,ROL,complete,eligible
PRM|LOLTMNT05_122164,PRM,complete,eligible
ROL|LOLTMNT02_236077,ROL,complete,eligible
ROL|LOLTMNT02_236092,ROL,complete,eligible
PRM|LOLTMNT05_121173,PRM,complete,eligible
ROL|LOLTMNT02_236115,ROL,complete,eligible
ROL|LOLTMNT02_235107,ROL,complete,eligible
CD|LOLTMNT02_236118,CD,complete,eligible
PRM|LOLTMNT05_121175,PRM,complete,eligible
ROL|LOLTMNT02_235123,ROL,complete,eligible
CD|LOLTMNT02_235130,CD,complete,eligible
LRS|LOLTMNT02_235141,LRS,complete,eligible
CD|LOLTMNT02_236153,CD,complete,eligible
LRS|LOLTMNT02_235157,LRS,complete,eligible
CD|LOLTMNT02_235161,CD,complete,eligible
CD|LOLTMNT02_235164,CD,complete,eligible
LPL|11893-11893_game_1,LPL,partial,not_complete
PCS|LOLTMNT01_220195,PCS,complete,eligible
LPL|11894-11894_game_1,LPL,partial,not_complete
PCS|LOLTMNT01_219333,PCS,complete,eligible
LPL|11895-11895_game_1,LPL,partial,not_complete
PCS|LOLTMNT01_220197,PCS,complete,eligible
LPL|11896-11896_game_1,LPL,partial,not_complete
LPL|11897-11897_game_1,LPL,partial,not_complete
LPL|11898-11898_game_1,LPL,partial,not_complete
LPL|11937-11937_game_1,LPL,partial,not_complete
PRM|LOLTMNT05_122184,PRM,complete,eligible
PRM|LOLTMNT05_121190,PRM,complete,eligible
PRM|LOLTMNT05_121196,PRM,complete,eligible
PRM|LOLTMNT05_122198,PRM,complete,eligible
CD|LOLTMNT02_235484,CD,complete,eligible
NACL|LOLTMNT02_236530,NACL,complete,eligible
CD|LOLTMNT02_235495,CD,complete,eligible
NACL|LOLTMNT02_236548,NACL,complete,eligible
CD|LOLTMNT02_235505,CD,complete,eligible
NACL|LOLTMNT02_235508,NACL,complete,eligible
CD|LOLTMNT02_235514,CD,complete,eligible
NACL|LOLTMNT02_236569,NACL,complete,eligible
NACL|LOLTMNT02_235520,NACL,complete,eligible
LPL|11899-11899_game_1,LPL,partial,not_complete
LPL|11900-11900_game_1,LPL,partial,not_complete
LPL|11901-11901_game_1,LPL,partial,not_complete
LPL|11902-11902_game_1,LPL,partial,not_complete
LPL|11903-11903_game_1,LPL,partial,not_complete
LPL|11904-11904_game_1,LPL,partial,not_complete
TCL|LOLTMNT05_121222,TCL,complete,eligible
TCL|LOLTMNT05_122234,TCL,complete,eligible
TCL|LOLTMNT05_122237,TCL,complete,eligible
TCL|LOLTMNT05_122243,TCL,complete,eligible
ROL|LOLTMNT02_235837,ROL,complete,eligible
ROL|LOLTMNT02_235862,ROL,complete,eligible
ROL|LOLTMNT02_236926,ROL,complete,eligible
ROL|LOLTMNT02_236948,ROL,complete,eligible
NACL|LOLTMNT02_235921,NACL,complete,eligible
NACL|LOLTMNT02_236984,NACL,complete,eligible
NACL|LOLTMNT02_235955,NACL,complete,eligible
NACL|LOLTMNT02_237012,NACL,complete,eligible
LPL|11905-11905_game_1,LPL,partial,not_complete
LPL|11906-11906_game_1,LPL,partial,not_complete
VCS|LOLTMNT01_219415,VCS,complete,eligible
LPL|11907-11907_game_1,LPL,partial,not_complete
VCS|LOLTMNT01_219421,VCS,complete,eligible
LPL|11908-11908_game_1,LPL,partial,not_complete
VCS|LOLTMNT01_220255,VCS,complete,eligible
LPL|11909-11909_game_1,LPL,partial,not_complete
VCS|LOLTMNT01_220257,VCS,complete,eligible
LPL|11910-11910_game_1,LPL,partial,not_complete
VCS|LOLTMNT01_220262,VCS,complete,eligible
LPL|11958-11958_game_1,LPL,partial,not_complete
TCL|LOLTMNT05_122252,TCL,complete,eligible
TCL|LOLTMNT05_122257,TCL,complete,eligible
TCL|LOLTMNT05_122260,TCL,complete,eligible
TCL|LOLTMNT05_121265,TCL,complete,eligible
NACL|LOLTMNT02_238415,NACL,complete,eligible
NACL|LOLTMNT02_237504,NACL,complete,eligible
NACL|LOLTMNT02_238453,NACL,complete,eligible
NACL|LOLTMNT02_238470,NACL,complete,eligible
LAS|LOLTMNT02_238578,LAS,complete,eligible
LAS|LOLTMNT02_238584,LAS,complete,eligible
LAS|LOLTMNT02_237646,LAS,complete,eligible
LAS|LOLTMNT02_237633,LAS,complete,eligible
LAS|LOLTMNT02_237658,LAS,complete,eligible
LAS|LOLTMNT02_238603,LAS,complete,eligible
LAS|LOLTMNT02_237661,LAS,complete,eligible
LAS|LOLTMNT02_237666,LAS,complete,eligible
LAS|LOLTMNT02_237682,LAS,complete,eligible
LAS|LOLTMNT02_237716,LAS,complete,eligible
LAS|LOLTMNT02_238675,LAS,complete,eligible
LAS|LOLTMNT02_238678,LAS,complete,eligible
LAS|LOLTMNT02_238680,LAS,complete,eligible
LPL|11911-11911_game_1,LPL,partial,not_complete
LAS|LOLTMNT02_238689,LAS,complete,eligible
LAS|LOLTMNT02_237733,LAS,complete,eligible
LAS|LOLTMNT02_238705,LAS,complete,eligible
LAS|LOLTMNT02_238730,LAS,complete,eligible
LJL|LOLTMNT02_237769,LJL,complete,missing_player_id
LJL|LOLTMNT02_237773,LJL,complete,missing_player_id
LJL|LOLTMNT02_237774,LJL,complete,missing_player_id
LJL|LOLTMNT02_237772,LJL,complete,missing_player_id
LJL|LOLTMNT02_237777,LJL,complete,missing_player_id
LJL|LOLTMNT02_237778,LJL,complete,missing_player_id
LPL|11912-11912_game_1,LPL,partial,not_complete
LAS|LOLTMNT02_237787,LAS,complete,eligible
LJL|LOLTMNT02_238768,LJL,complete,eligible
LJL|LOLTMNT02_237802,LJL,complete,missing_player_id
LPL|11913-11913_game_1,LPL,partial,not_complete
LJL|LOLTMNT02_237803,LJL,complete,missing_player_id
LJL|LOLTMNT02_238771,LJL,complete,missing_player_id
LJL|LOLTMNT02_238772,LJL,complete,missing_player_id
LJL|LOLTMNT02_238769,LJL,complete,missing_player_id
VCS|LOLTMNT01_220300,VCS,complete,eligible
LJL|LOLTMNT02_238788,LJL,complete,missing_player_id
LJL|LOLTMNT02_237822,LJL,complete,missing_player_id
LJL|LOLTMNT02_237829,LJL,complete,missing_player_id
VCS|LOLTMNT01_220302,VCS,complete,eligible
LJL|LOLTMNT02_238790,LJL,complete,missing_player_id
LJL|LOLTMNT02_238791,LJL,complete,missing_player_id
LJL|LOLTMNT02_238795,LJL,complete,missing_player_id
LPL|11914-11914_game_1,LPL,partial,not_complete
VCS|LOLTMNT01_219462,VCS,complete,eligible
LPL|11915-11915_game_1,LPL,partial,not_complete
LPL|11916-11916_game_1,LPL,partial,not_complete
LEC|LOLTMNT05_122323,LEC,complete,eligible
LEC|LOLTMNT05_122326,LEC,complete,eligible
LEC|LOLTMNT05_122336,LEC,complete,eligible
LEC|LOLTMNT05_121339,LEC,complete,eligible
LEC|LOLTMNT05_122345,LEC,complete,eligible
LEC|LOLTMNT05_122355,LEC,complete,eligible
LEC|LOLTMNT05_121353,LEC,complete,eligible
LAS|LOLTMNT02_240238,LAS,complete,eligible
LAS|LOLTMNT02_239239,LAS,complete,eligible
LAS|LOLTMNT02_239232,LAS,complete,eligible
LAS|LOLTMNT02_239236,LAS,complete,eligible
LAS|LOLTMNT02_239247,LAS,complete,eligible
LAS|LOLTMNT02_239250,LAS,complete,eligible
LAS|LOLTMNT02_240253,LAS,complete,eligible
LAS|LOLTMNT02_239253,LAS,complete,eligible
LAS|LOLTMNT02_239283,LAS,complete,eligible
LAS|LOLTMNT02_240278,LAS,complete,eligible
LAS|LOLTMNT02_239287,LAS,complete,eligible
LAS|LOLTMNT02_240297,LAS,complete,eligible
LAS|LOLTMNT02_240292,LAS,complete,eligible
LAS|LOLTMNT02_240299,LAS,complete,eligible
LAS|LOLTMNT02_240301,LAS,complete,eligible
LAS|LOLTMNT02_240307,LAS,complete,eligible
LAS|LOLTMNT02_240305,LAS,complete,eligible
LJL|LOLTMNT02_239312,LJL,complete,eligible
LJL|LOLTMNT02_240314,LJL,complete,missing_player_id
LJL|LOLTMNT02_239316,LJL,complete,missing_player_id
LJL|LOLTMNT02_239302,LJL,complete,missing_player_id
LJL|LOLTMNT02_240317,LJL,complete,missing_player_id
LJL|LOLTMNT02_239317,LJL,complete,missing_player_id
LPL|11917-11917_game_1,LPL,partial,not_complete
LJL|LOLTMNT02_239326,LJL,complete,missing_player_id
LJL|LOLTMNT02_240337,LJL,complete,missing_player_id
VCS|LOLTMNT01_219518,VCS,complete,eligible
LJL|LOLTMNT02_239340,LJL,complete,missing_player_id
LJL|LOLTMNT02_239332,LJL,complete,missing_player_id
LJL|LOLTMNT02_240348,LJL,complete,eligible
LJL|LOLTMNT02_239344,LJL,complete,missing_player_id
LPL|11918-11918_game_1,LPL,partial,not_complete
VCS|LOLTMNT01_220368,VCS,complete,eligible
LJL|LOLTMNT02_239376,LJL,complete,eligible
LPL|11919-11919_game_1,LPL,partial,not_complete
VCS|LOLTMNT01_219521,VCS,complete,eligible
LPL|11919-11919_game_2,LPL,partial,not_complete
VCS|LOLTMNT01_220371,VCS,complete,eligible
LPL|11919-11919_game_3,LPL,partial,not_complete
LEC|LOLTMNT05_122377,LEC,complete,eligible
LEC|LOLTMNT05_121383,LEC,complete,eligible
LEC|LOLTMNT05_122381,LEC,complete,eligible
LEC|LOLTMNT05_122391,LEC,complete,eligible
LEC|LOLTMNT05_122399,LEC,complete,eligible
LRS|LOLTMNT02_239612,LRS,complete,eligible
LRS|LOLTMNT02_240631,LRS,complete,eligible
LRS|LOLTMNT02_240645,LRS,complete,eligible
LRS|LOLTMNT02_239645,LRS,complete,eligible
LRS|LOLTMNT02_239650,LRS,complete,eligible
LRS|LOLTMNT02_239654,LRS,complete,eligible
LCKC|LOLTMNT02_240695,LCKC,complete,eligible
LCKC|LOLTMNT02_239708,LCKC,complete,eligible
LCKC|LOLTMNT02_239723,LCKC,complete,eligible
LCKC|LOLTMNT02_240743,LCKC,complete,eligible
LCKC|LOLTMNT02_239735,LCKC,complete,eligible
LPL|11920-11920_game_1,LPL,partial,not_complete
LPL|11920-11920_game_2,LPL,partial,not_complete
LCKC|LOLTMNT02_240757,LCKC,complete,eligible
LPL|11921-11921_game_1,LPL,partial,not_complete
LCKC|LOLTMNT02_240793,LCKC,complete,eligible
LPL|11921-11921_game_2,LPL,partial,not_complete
LPL|11921-11921_game_3,LPL,partial,not_complete
LEC|LOLTMNT05_122430,LEC,complete,eligible
LEC|LOLTMNT05_122431,LEC,complete,eligible
NEXO|LOLTMNT02_239885,NEXO,complete,eligible
LEC|LOLTMNT05_121435,LEC,complete,eligible
NEXO|LOLTMNT02_239920,NEXO,complete,eligible
NEXO|LOLTMNT02_240939,NEXO,complete,eligible
LEC|LOLTMNT05_121441,LEC,complete,eligible
NEXO|LOLTMNT02_240951,NEXO,complete,eligible
LEC|LOLTMNT05_121453,LEC,complete,eligible
LRN|LOLTMNT02_239998,LRN,complete,eligible
CD|LOLTMNT02_241009,CD,complete,eligible
LRN|LOLTMNT02_241029,LRN,complete,eligible
CD|LOLTMNT02_241033,CD,complete,eligible
LRN|LOLTMNT02_242029,LRN,complete,eligible
CD|LOLTMNT02_241050,CD,complete,eligible
LRN|LOLTMNT02_242042,LRN,complete,eligible
CD|LOLTMNT02_242047,CD,complete,eligible
LRN|LOLTMNT02_241074,LRN,complete,eligible
CD|LOLTMNT02_241077,CD,complete,eligible
LRN|LOLTMNT02_241079,LRN,complete,eligible
LCKC|LOLTMNT02_241146,LCKC,complete,eligible
LCKC|LOLTMNT02_241153,LCKC,complete,eligible
LCKC|LOLTMNT02_241157,LCKC,complete,eligible
LCKC|LOLTMNT02_242159,LCKC,complete,eligible
LCKC|LOLTMNT02_242181,LCKC,complete,eligible
LCKC|LOLTMNT02_241229,LCKC,complete,eligible
HLL|LOLTMNT02_241247,HLL,complete,eligible
HLL|LOLTMNT02_241265,HLL,complete,eligible
HLL|LOLTMNT02_241282,HLL,complete,eligible
PRM|LOLTMNT05_121483,PRM,complete,eligible
PRM|LOLTMNT05_122466,PRM,complete,eligible
HLL|LOLTMNT02_242306,HLL,complete,eligible
PRM|LOLTMNT05_121487,PRM,complete,eligible
PRM|LOLTMNT05_122467,PRM,complete,eligible
ROL|LOLTMNT02_241351,ROL,complete,eligible
PRM|LOLTMNT05_121491,PRM,complete,eligible
PRM|LOLTMNT05_122469,PRM,complete,eligible
ROL|LOLTMNT02_241389,ROL,complete,eligible
ROL|LOLTMNT02_242380,ROL,complete,eligible
PRM|LOLTMNT05_122472,PRM,complete,eligible
ROL|LOLTMNT02_242404,ROL,complete,eligible
LRS|LOLTMNT02_241404,LRS,complete,eligible
ROL|LOLTMNT02_242413,ROL,complete,eligible
PRM|LOLTMNT05_121495,PRM,complete,eligible
CD|LOLTMNT02_241443,CD,complete,eligible
LRS|LOLTMNT02_242448,LRS,complete,eligible
ROL|LOLTMNT02_242452,ROL,complete,eligible
CD|LOLTMNT02_242454,CD,complete,eligible
LRS|LOLTMNT02_242467,LRS,complete,eligible
CD|LOLTMNT02_242473,CD,complete,eligible
LRS|LOLTMNT02_242475,LRS,complete,eligible
CD|LOLTMNT02_241474,CD,complete,eligible
LCK|LOLTMNT02_242547,LCK,complete,eligible
LCK|LOLTMNT02_241560,LCK,complete,eligible
LCK|LOLTMNT02_242586,LCK,complete,eligible
LCK|LOLTMNT02_241605,LCK,complete,eligible
HC|LOLTMNT02_241674,HC,complete,eligible
PRM|LOLTMNT05_122495,PRM,complete,eligible
HC|LOLTMNT02_242688,HC,complete,eligible
NLC|LOLTMNT05_121516,NLC,complete,eligible
PRM|LOLTMNT05_121523,PRM,complete,eligible
HC|LOLTMNT02_241720,HC,complete,eligible
NLC|LOLTMNT05_121524,NLC,complete,eligible
PRM|LOLTMNT05_121530,PRM,complete,eligible
NLC|LOLTMNT05_122510,NLC,complete,eligible
HC|LOLTMNT02_241731,HC,complete,eligible
PRM|LOLTMNT05_121538,PRM,complete,eligible
NLC|LOLTMNT05_122515,NLC,complete,eligible
PRM|LOLTMNT05_122517,PRM,complete,eligible
NLC|LOLTMNT05_121540,NLC,complete,eligible
CD|LOLTMNT02_242751,CD,complete,eligible
CD|LOLTMNT02_242759,CD,complete,eligible
NACL|LOLTMNT02_241787,NACL,complete,eligible
CD|LOLTMNT02_241797,CD,complete,eligible
NACL|LOLTMNT02_242767,NACL,complete,eligible
CD|LOLTMNT02_242768,CD,complete,eligible
NACL|LOLTMNT02_241801,NACL,complete,eligible
CD|LOLTMNT02_242775,CD,complete,eligible
NACL|LOLTMNT02_241807,NACL,complete,eligible
NACL|LOLTMNT02_242782,NACL,complete,eligible
LCKC|LOLTMNT02_241881,LCKC,complete,eligible
LCKC|LOLTMNT02_241884,LCKC,complete,eligible
LCKC|LOLTMNT02_241883,LCKC,complete,eligible
LCKC|LOLTMNT02_241899,LCKC,complete,eligible
LCKC|LOLTMNT02_241902,LCKC,complete,eligible
LCKC|LOLTMNT02_242853,LCKC,complete,eligible
LCKC|LOLTMNT02_241923,LCKC,complete,eligible
LCKC|LOLTMNT02_242868,LCKC,complete,eligible
LCK|LOLTMNT02_241948,LCK,complete,eligible
LCK|LOLTMNT02_241955,LCK,complete,eligible
LCK|LOLTMNT02_241987,LCK,complete,eligible
LCK|LOLTMNT02_243004,LCK,complete,eligible
LCK|LOLTMNT02_242946,LCK,complete,eligible
TCL|LOLTMNT05_121595,TCL,complete,eligible
HC|LOLTMNT02_243051,HC,complete,eligible
TCL|LOLTMNT05_121601,TCL,complete,eligible
LIT|LOLTMNT05_122577,LIT,complete,eligible
NLC|LOLTMNT05_122576,NLC,complete,eligible
HC|LOLTMNT02_243077,HC,complete,eligible
TCL|LOLTMNT05_122578,TCL,complete,eligible
ROL|LOLTMNT02_243093,ROL,complete,eligible
LIT|LOLTMNT05_122581,LIT,complete,eligible
HC|LOLTMNT02_243094,HC,complete,eligible
NLC|LOLTMNT05_121610,NLC,complete,eligible
TCL|LOLTMNT05_122585,TCL,complete,eligible
LIT|LOLTMNT05_121617,LIT,complete,eligible
NLC|LOLTMNT05_121619,NLC,complete,eligible
ROL|LOLTMNT02_244030,ROL,complete,eligible
ROL|LOLTMNT02_243114,ROL,complete,eligible
HC|LOLTMNT02_244025,HC,complete,eligible
HC|LOLTMNT02_243120,HC,complete,eligible
ROL|LOLTMNT02_244034,ROL,complete,eligible
ROL|LOLTMNT02_244035,ROL,complete,eligible
NLC|LOLTMNT05_121622,NLC,complete,eligible
ROL|LOLTMNT02_244046,ROL,complete,eligible
NLC|LOLTMNT05_122598,NLC,complete,eligible
NACL|LOLTMNT02_243128,NACL,complete,eligible
NACL|LOLTMNT02_243132,NACL,complete,eligible
NACL|LOLTMNT02_244068,NACL,complete,eligible
NACL|LOLTMNT02_244070,NACL,complete,eligible
LCKC|LOLTMNT02_244099,LCKC,complete,eligible
LCKC|LOLTMNT02_244100,LCKC,complete,eligible
LCKC|LOLTMNT02_244108,LCKC,complete,eligible
LCKC|LOLTMNT02_244109,LCKC,complete,eligible
LCKC|LOLTMNT02_243195,LCKC,complete,eligible
LJL|LOLTMNT03_212501,LJL,complete,eligible
LCK|LOLTMNT02_243218,LCK,complete,eligible
LJL|LOLTMNT03_212512,LJL,complete,missing_player_id
LCK|LOLTMNT02_243219,LCK,complete,eligible
LJL|LOLTMNT03_211507,LJL,complete,missing_player_id
LCK|LOLTMNT02_244146,LCK,complete,eligible
LJL|LOLTMNT03_211515,LJL,complete,eligible
LCK|LOLTMNT02_244166,LCK,complete,eligible
LJL|LOLTMNT03_212564,LJL,complete,missing_player_id
LCK|LOLTMNT02_243267,LCK,complete,eligible
LJL|LOLTMNT03_211582,LJL,complete,missing_player_id
HLL|LOLTMNT02_243277,HLL,complete,eligible
HLL|LOLTMNT02_244187,HLL,complete,eligible
TCL|LOLTMNT05_122606,TCL,complete,eligible
HLL|LOLTMNT02_243290,HLL,complete,eligible
TCL|LOLTMNT05_122610,TCL,complete,eligible
LIT|LOLTMNT05_121640,LIT,complete,eligible
PRMP|LOLTMNT06_110035,PRMP,complete,missing_player_id
PRMP|LOLTMNT06_111029,PRMP,complete,eligible
PRMP|LOLTMNT06_110036,PRMP,complete,missing_player_id
PRMP|LOLTMNT03_211667,PRMP,complete,eligible
HLL|LOLTMNT02_243295,HLL,complete,eligible
TCL|LOLTMNT05_121641,TCL,complete,eligible
