_key,league,date,reason
2023|LCK|ESPORTSTMNT03_3168168,LCK,2023-06-09 11:58:35,eligible
2023|LCK|ESPORTSTMNT03_3169092,LCK,2023-06-09 13:06:11,eligible
2023|LCK|ESPORTSTMNT03_3170048,LCK,2023-06-09 13:52:09,eligible
2023|LCK|ESPORTSTMNT03_3169206,LCK,2023-06-10 06:17:14,eligible
2023|LCK|ESPORTSTMNT03_3168300,LCK,2023-06-10 07:08:07,eligible
2023|LCK|ESPORTSTMNT03_3170167,LCK,2023-06-10 08:40:12,eligible
2023|LCK|ESPORTSTMNT03_3169215,LCK,2023-06-10 09:36:18,eligible
2023|LCK|ESPORTSTMNT03_3170239,LCK,2023-06-11 06:08:28,eligible
2023|LCK|ESPORTSTMNT03_3170253,LCK,2023-06-11 06:53:02,eligible
2023|LCK|ESPORTSTMNT03_3168381,LCK,2023-06-11 07:51:43,eligible
2023|LCK|ESPORTSTMNT03_3170256,LCK,2023-06-11 09:43:01,eligible
2023|LCK|ESPORTSTMNT03_3169305,LCK,2023-06-11 10:32:23,eligible
2023|LCK|ESPORTSTMNT03_3170267,LCK,2023-06-11 11:26:09,eligible
2023|LCK|ESPORTSTMNT01_3372029,LCK,2023-06-14 08:05:55,eligible
2023|LCK|ESPORTSTMNT01_3373049,LCK,2023-06-14 08:51:34,eligible
2023|LCK|ESPORTSTMNT01_3372092,LCK,2023-06-14 10:36:02,eligible
2023|LCK|ESPORTSTMNT01_3373110,LCK,2023-06-14 11:35:21,eligible
2023|LCK|ESPORTSTMNT01_3374638,LCK,2023-06-15 08:07:04,eligible
2023|LCK|ESPORTSTMNT01_3372716,LCK,2023-06-15 09:10:31,eligible
2023|LCK|ESPORTSTMNT01_3373726,LCK,2023-06-15 10:47:38,eligible
2023|LCK|ESPORTSTMNT01_3372768,LCK,2023-06-15 11:39:01,eligible
2023|LCK|ESPORTSTMNT01_3374742,LCK,2023-06-15 12:33:08,eligible
2023|LCK|ESPORTSTMNT01_3376223,LCK,2023-06-16 08:06:45,eligible
2023|LCK|ESPORTSTMNT01_3376253,LCK,2023-06-16 08:57:33,eligible
2023|LCK|ESPORTSTMNT01_3375285,LCK,2023-06-16 10:37:48,eligible
2023|LCK|ESPORTSTMNT01_3375321,LCK,2023-06-16 11:23:12,eligible
2023|LCK|ESPORTSTMNT01_3375723,LCK,2023-06-17 06:08:14,eligible
2023|LCK|ESPORTSTMNT01_3376707,LCK,2023-06-17 07:03:41,eligible
2023|LCK|ESPORTSTMNT01_3378634,LCK,2023-06-17 08:56:41,eligible
2023|LCK|ESPORTSTMNT01_3378674,LCK,2023-06-17 09:54:31,eligible
2023|LCK|ESPORTSTMNT01_3379239,LCK,2023-06-18 06:06:42,eligible
2023|LCK|ESPORTSTMNT01_3380253,LCK,2023-06-18 07:07:00,eligible
2023|LCK|ESPORTSTMNT01_3380258,LCK,2023-06-18 08:38:09,eligible
2023|LCK|ESPORTSTMNT01_3381214,LCK,2023-06-18 09:30:28,eligible
2023|LCK|ESPORTSTMNT01_3383647,LCK,2023-06-21 08:05:50,eligible
2023|LCK|ESPORTSTMNT01_3383672,LCK,2023-06-21 09:02:32,eligible
2023|LCK|ESPORTSTMNT01_3382782,LCK,2023-06-21 10:04:19,eligible
2023|LCK|ESPORTSTMNT01_3384667,LCK,2023-06-21 11:42:19,eligible
2023|LCK|ESPORTSTMNT01_3384734,LCK,2023-06-21 12:34:32,eligible
2023|LCK|ESPORTSTMNT01_3385158,LCK,2023-06-22 08:06:42,eligible
2023|LCK|ESPORTSTMNT01_3385176,LCK,2023-06-22 08:52:20,eligible
2023|LCK|ESPORTSTMNT01_3387063,LCK,2023-06-22 10:37:14,eligible
2023|LCK|ESPORTSTMNT01_3387101,LCK,2023-06-22 11:36:02,eligible
2023|LCK|ESPORTSTMNT01_3385476,LCK,2023-06-23 08:06:46,eligible
2023|LCK|ESPORTSTMNT01_3385497,LCK,2023-06-23 09:02:32,eligible
2023|LCK|ESPORTSTMNT01_3387354,LCK,2023-06-23 10:41:59,eligible
2023|LCK|ESPORTSTMNT01_3386462,LCK,2023-06-23 11:36:39,eligible
2023|LCK|ESPORTSTMNT01_3387396,LCK,2023-06-23 12:28:29,eligible
2023|LCK|ESPORTSTMNT01_3387569,LCK,2023-06-24 06:05:44,eligible
2023|LCK|ESPORTSTMNT01_3385750,LCK,2023-06-24 06:56:29,eligible
2023|LCK|ESPORTSTMNT01_3387594,LCK,2023-06-24 07:50:03,eligible
2023|LCK|ESPORTSTMNT01_3385759,LCK,2023-06-24 09:22:10,eligible
2023|LCK|ESPORTSTMNT01_3386695,LCK,2023-06-24 10:16:29,eligible
